artist,song,link,text
Alison Krauss,Maybe,/a/alison+krauss/maybe_20006156.html,"Yesterday the odds were stacked 
In favor of my expectations 
Flyin' above the rest, 
Never fallin' from the nest 
Tuesday came and went 
And now I'm in a little situation 
Maybe it's for the best 
I can live alone, I guess 
 
[Chorus] 
Maybe I can stand alone 
Maybe I'm strong as stone 
Even though the bird has flown 
Maybe he'll fly on home 
 
Forgive me if I'm keeping you apart 
From better conversation 
I'm hung up on all my doubt 
Trying to sort the whole thing out 
Tell me that I'm smart enough 
To deal with all the information 
Spinning inside my head 
Every word he ever said 
 
[Chorus: x2]"
Alison Krauss,On The Borderline,/a/alison+krauss/on+the+borderline_20269370.html,"There's a chill on this evening, nights right for greaving, 
Darkness surrounds him as he wanders alone 
He walked past the dim lights, the pathways and street lights 
They remind him, of nights long ago, 
When his love was strong and his muscles hard, His whiskey throat was barley
marred, 
Seeking misfortune in the lies that he told, Then a brokin heart bought him to
his knees, 
In the hour of his greatest need, Lost and forsaken by the love, he could not
hold 
[Chorus:] 
On the Border line of love again, Its bound to make you pay 
On the Border line, we'll make our stand, Then watch it fall away 
And he stands in quiet solitude, The nights reflects upon his mood, 
Seeking the vision that had once been so clear, When he felt the touch of his
women's love 
His pounding heart was warm and young, Now locked inside him with his anger
and fear 
As he moves on slowly, past the trees, Down the path way home through fallen
leaves 
He can't believe, how he'd sunken so low, So he learned to live with his
injured pride 
His purple heart hidden, deep inside, The only reward, for a love he could not
hold 
[Chorus 2x] 
 
 "
Alison Krauss,Paper Airplane,/a/alison+krauss/paper+airplane_20907320.html,"I've put it all behind me 
Nothin' left to do or doubt 
Some may say 
 
But every silver linin' 
Always seems to have a cloud 
That comes my way 
 
Anticipated pleasure 
Or unexpected pain 
No choice I feel 
 
Love is hard to measure 
Hidden in the rain 
That's why you'll find me 
 
Here all alone and still wonderin' why 
Waitin' inside for the cold to get colder 
And here where it's clear that I've wasted my time 
Hopin' to fly 'cause it's almost over now 
 
People come together 
People go their own way 
Love conquers few 
 
And I'll do whatever 
I'll say what I need to say 
Just not for you 
 
How many days should I smile with a frown 
'Cause you're not around with the sun on your shoulders? 
And how many nights must I wake up alone 
And know in my soul that it's almost over now? 
 
Love is like a paper airplane 
Flyin' in the folded dent 
Ridin' high, dippin' low 
But innocence is fair game 
I'm hopin' I can hold it in 
Our love will die, I know"
Alison Krauss,Pastures Of Plenty,/a/alison+krauss/pastures+of+plenty_20521727.html,"Well, it's always we ramble, this river and I 
All along your green valleys, I work till I die 
My land I'll defend with my life need it be 
'Cause my pastures of plenty must always be free 
 
Green pastures of plenty from dry desert ground 
From the Grand Coulee Dam where the waters run down 
Every state in this union us migrants have been 
Lord, we come with the dust and we go with the wind 
 
California, Arizona, I harvest your crops 
Then it's on up North to Oregon to gather your hogs 
Take the beet from your ground, cut the grapes from your vine 
Just to place on your table your that light, sparkling wine"
Alison Krauss,Shield Of Faith,/a/alison+krauss/shield+of+faith_20006114.html,"Sometimes I'm battle weary 
I forget to use my shield 
The arrows pierce my armor 
And I stumble in the filed 
A shield won't do much good if it's hangin' by your side 
Keep the shield of faith before you if you want to stay alive 
I'll think my life is over 
But the Lord he comes to me 
He heals my wounded spirit 
And he sets me on my feet 
A shield won't do much good if it's hangin' by your side 
Keep the shield of faith before you if you want to stay alive 
Sometimes your battle weary 
But the war's already won 
Keep your head and hold your shield high 
'Til your days of life are done 
A shield won't do much good if it's hangin' by your side 
Keep the shield of faith before you if you want to stay alive 
Keep the shield of faith before you if you want to stay alive "
Alison Krauss,Shimmy Down The Chimney (Fill Up My Stocking),/a/alison+krauss/shimmy+down+the+chimney+fill+up+my+stocking_20838058.html,"Tonight, I waited but my heart is so cold 
'Cause you never stay more than a minute, so I'm told 
I know you're just doing your job 
But what am I supposed to do? 
When all I want for Christmas, darling, is to be with you 
I watch you shimmy down the chimney, baby 
I watch you fill up my stocking 
But when I offer you some Christmas greetings 
You just keep on walking, yeah 
I'm not asking for a miracle, just a night 
And if you just look in my eyes, you just might 
There'll be no other woman who'll treat you like I can 
(Come on over here) 
I'll be your loving, darling, you'll be my loving man 
Oh, I watch you shimmy down the chimney, baby 
I watch you fill up my stocking 
But when I offer you some Christmas greetings 
You just keep on walking 
I watch you shimmy down the chimney, baby 
I watch you fill up my stocking 
But when I offer you some Christmas greetings 
You just keep on walking 
(Keep on walking) 
I watch you shimmy down the chimney, baby 
I watch you shimmy down the chimney, baby 
You just keep on walking 
I watch you shimmy down the chimney, baby 
I watch you fill up my stocking 
I watch you shimmy down the chimney, baby "
Alison Krauss,That Kind Of Love,/a/alison+krauss/that+kind+of+love_20316764.html,"Who would sell their soul for love 
Or waste one tear on compromise? 
Should be easy enough 
To know a heartache in disguise 
But the heart rules the mind 
And the going gets rough 
Pride takes the fall 
When you find that kind of love 
 
I can't help feeling like a fool 
Since I lost that place inside 
Where my heart knew its way 
And my soul was ever wise 
Once innocence was lost 
There was not faith enough 
Still my heart held on 
When it found that kind of love 
 
Though beauty is rare enough 
Still we trust 
Somehow we'll find it there 
With no guarantee 
It seems to me 
At least it should be fair 
 
But if it's only tears and pain 
Isn't it still worth the cost 
Like some sweet saving grace 
Or a river we must cross 
If we don't understand 
What this life is made of 
We learn the truth 
When we find that kind of love 
Cause when innocence is lost 
There is not faith enough 
We learn the truth 
When we find that kind of love"
Alison Krauss,What'll I Do,/a/alison+krauss/whatll+i+do_20521711.html,"What'll I do when you 
Are far away 
And I'm so blue, 
What'll I do? 
 
What'll I do when I 
Am wondering who 
Is kissing you, 
What'll I do? 
 
What'll I do with just 
A photograph 
To tell my troubles to? 
 
When I'm alone 
With only dreams of you 
That won't come true, 
What'll I do? 
 
What'll I do with just 
A photograph 
To tell my troubles to? 
 
When I'm alone 
With only dreams of you 
That won't come true, 
What'll I do?"
Alison Krauss,When God Dips His Pen Of Love In My Heart,/a/alison+krauss/when+god+dips+his+pen+of+love+in+my+heart_20006138.html,"When God dips his pen of love in my heart 
And he writes my soul a message he wants me to know 
His spirit all divine fills a sinful soul of mine 
When God dips his love in my heart 
 
Well I said I wouldn't tell it to a livin' soul 
How he brought salvation and he made me whole 
But I found I couldn't hide such a love as Jesus did impart 
Well he made me laugh and he made me cry, set my sinful soul on fire 
When God dips his love in my heart 
 
Well sometimes though the way is dreary, dark and cold 
And some unburdened sorrow keeps me from the goal 
I go to God in prayer, I can always find him there 
To whisper sweet peace to my soul 
 
Well I said I wouldn't tell it to a livin' soul 
How he brought salvation and he made me whole 
But I found I couldn't hide such a love as Jesus did impart 
Well he made me laugh and he made me cry, set my sinful soul on fire 
When God dips his love in my heart 
 
He walked up every step of Calvary's rugged way 
And gave his life completely to bring a better day 
My life was steeped in sin but in love he took me in 
His blood washed away every stain 
 
I said I wouldn't tell it to a livin' soul 
How he brought salvation and he made me whole 
But I found I couldn't hide such a love as Jesus did impart 
He made me laugh and he made me cry, set my sinful soul on fire 
When God dips his love in my heart"
Alison Krauss,Who Can Blame You,/a/alison+krauss/who+can+blame+you_20006115.html,"Who can blame you, though your heart's untrue 
When you say it's my fault anyway? 
You turn your head from the tears I've shed 
Though your heart is untrue, who can blame you 
You justify yourself in your love for someone else 
When you say, I never loved you anyway 
Your vows were made in vain, although my love still remains 
Though you broke my heart in two, who can blame you 
Who can blame you, though your heart's untrue 
When you say it's my fault anyway? 
You turn your head from the tears I've shed 
Though your heart is untrue, who can blame you 
In a heart of rusty steel you kept your love affair concealed 
'Til the day she was asking you to stay 
You turned your head from the tears I've shed 
Though you broke a heart in two, who can blame you 
Who can blame you, though your heart's untrue 
When you say it's my fault anyway? 
You turn your head from the tears I've shed 
Though your heart is untrue, who can blame you 
Who can blame you, though your heart's untrue 
When you say it's my fault anyway? 
You turn your head from the tears I've shed 
Though your heart is untrue, who can blame you 
You turn your head from the tears I've shed 
Though your heart is untrue, who can blame you "
Alison Krauss,Will You Be Leaving,/a/alison+krauss/will+you+be+leaving_20006125.html,"You may walk away in anger 
Wear your heart upon your sleeve 
You make act like it don't matter 
Keep me laughing while you leave 
But burning bridges won't get me back 
If you change your mind some day 
Why can't we turn this scene around 
Before you walk away? 
Will you be leaving, leaving me today? 
Like the ocean leaves us waiting on the sand 
Crumbling in our hand 
I can't live this scene again 
You may turn away in silence 
While the tears run down your face 
Say there's nothing left to bind us 
Leaving love without a trace 
But if I loved you well 
You'd soon find out why your new love falls some day 
Why can't we burn this heartache down 
Before you walk away? 
Will you be leaving, leaving me today? 
Like the ocean leaves us waiting on the sand 
Crumbling in our hand 
I can't live this scene again 
Will you be leaving, leaving me today? 
Like the ocean leaves us waiting on the sand 
Crumbling in our hand 
I can't live this scene again 
 "
Alison Krauss,Your Long Journey,/a/alison+krauss/your+long+journey_20660427.html,"God's given us years of happiness here 
Now we must part 
And as the angels come and call for you 
The pains of grief tug at my heart 
 
Oh my darling 
My darling 
My heart breaks as you take your long journey 
 
Oh the days will be empty 
The nights so long without you my love 
And when god calls for you I'm left alone 
But we will meet in heaven above 
 
Oh my darling 
My darling 
My heart breaks as you take your long journey 
 
Fond memories I'll keep of happy ways 
That on earth we trod 
And when I come we will walk hand in hand 
As one in heaven in the family of god 
 
Oh my darling 
My darling 
My heart breaks as you take your long journey"
Allman Brothers Band,Ain't No Good To Cry,/a/allman+brothers+band/aint+no+good+to+cry_20521259.html,"Hear a new girl moved to the town 
Now your baby just ain't no where to be found 
Now you think you're in dispair - no 
You feel that chill - that cold black clinging in the air 
 
Love's a game - you're in it 
And you're so proud 
Someone you can depend on 
Someone you can rely on 
No matter what you say 
You won't come 
Running back to you're arms 
It's all over baby 
Well it don't do no good to cry 
 
How do think I felt when you 
Let me stay here never once said that we're through 
You didn't fight it all the way, no 
But I don't care - you just don't mean that much to me this way 
 
Love's a game - you're in it 
And you're so proud 
Someone you can depend on 
Someone you can rely on 
No matter what you say 
You won't come 
Running back to you're arms 
It's all over baby 
Well it don't do no good to cry 
 
[solo] 
 
Love's a game - you're in it 
And you're so proud 
Someone you can depend on 
Someone you can rely on 
No matter what you say 
You won't come 
Running back to you're arms 
It's all over baby 
Well it don't do no good to cry"
Allman Brothers Band,Bad Rain,/a/allman+brothers+band/bad+rain_20006705.html,"Don't come around here no more, 
Bringing me all of your bad rain. 
Can't you see I've got troubles of my own. 
I ain't got time to be messing with all of your bad rain, 
Why in the world can't you just leave that stuff alone? 
There was a time we had a good thing going on, 
You and I both know the reason why it all went wrong. 
Tried to stick by you, help you see it through, 
But you used me all up, now you're on your own. 
So, don't come around here no more, 
Bringing me all of your bad rain. 
Can't you see I've got troubles of my own. 
I ain't got time to be messing with all of your bad rain, 
Why in the world can't you just leave that stuff alone? 
Well I tried and tried again, to be good to you, 
But you won't a hear a word and I don't know what it's coming to. 
Comes a time when you just have to turn and, walk away, 
There's nothing left to do, nothing left to say. 
So, don't come around here no more, 
Bringing me all of your bad rain. 
Can't you see I've got troubles of my own. 
I ain't got time to be messing with all of your bad rain, 
Why in the world can't you just leave that stuff alone? 
I ain't someone to be preaching to nobody else, 
Ain't going to try and pretend to be living that clean myself. 
Can't stand by and watch you throw your life away, 
But there's nothing left to do, nothing left to say. 
So, don't come around here no more, 
Bringing me all of your bad rain. 
Can't you see I've got troubles of my own. 
I ain't got time to be messing with all of your bad rain, 
Why in the world can't you just leave that stuff alone? 
Why in the world can't you just leave that stuff alone?"
Allman Brothers Band,Been Gone Too Long,/a/allman+brothers+band/been+gone+too+long_20006720.html,"By The Hourglass 
 
Waiting in the rain at the station, 
Standing by the train, 
Looks like you're comin home to stay. 
It's been quite a while since you've seen him, 
Now, inside you smile against the rain, 
Cause you still feel the same. 
 
But, you're gonna cry, and search for the reason why, 
Carry your pain and you'll finally go insane. 
Uh, cause you, baby, 
Whoa, you been gone much too long. 
 
You can't believe there's no one there to greet ya now, 
You can't believe that no one cares, 
To take your hand, you want your man. 
 
But, you're gonna cry, and search for the reason why, 
Carry your pain and you'll finally go insane. 
Uh, cause you, baby, 
Whoa, you been gone much too long. 
Yeah, baby, much too long. 
Whoa, much too long. 
You went away a long time ago."
Allman Brothers Band,Brothers Of The Road,/a/allman+brothers+band/brothers+of+the+road_20006521.html,"Silent shadows of the night 
Faded with the morning light 
We just wrote another song 
Maybe a word or two is wrong 
There's so much that could be said 
It's hard to write it in a line 
But when the final word is read 
Maybe something could be said 
For all the brothers of the road 
Just like you, we bear a heavy load 
Been through hell and back again 
If we don't lose we're bound to win 
 
Somehow they gave it all a name 
Just like a southern hurricane 
We play our music like a storm 
They say a brand new sound was born 
We're all brothers of the road 
Just like you, we bear a heavy load 
Been through hell and back again 
If we don't lose we're bound to win 
 
Some of us fell along the way 
We came together, not too proud to pray 
But the music must go on 
So there's no one left out there all alone 
We're just brothers of the road 
Casting shadows in the night 
Big wheels rolling on and on 
But everything's gonna be all right"
Allman Brothers Band,Demons,/a/allman+brothers+band/demons_20006577.html,"Another day in the life of a stranger 
Surrounded by four walls that can't be seen 
He knows this dude that lives uptown and he delivers 
He often calls him for that perfect dream 
But oh, he's got his demons 
And they stay right by his side 
Through his everyday hell, yeah 
 
He loves his wine and his pretty women 
He buys them everything just to stay around 
He's got it made cause his daddy's got a bundle 
He seldom reaches out but there's no one to be found 
Except oh, he's still got them demons 
And they stay right by his side 
In his man-made hell 
 
Oh, he's got his demons 
And they by his side 
Another dar in the life of the lonely 
All alone in a sold out crowd 
He can always buy some cheap thrills with his money 
His world of silence has become much too loud 
But ho, don't forget them demons 
They're still right by his side 
Causing all kinds of hell, yeah"
Allman Brothers Band,Every Hungry Woman,/a/allman+brothers+band/every+hungry+woman_20006680.html,"Yeah sad eyed woman 
Boogie 'til the break of dawn 
Yeah long a-bout the break of day yeah 
Oh your man has up and gone 
 
You got thirteen lovely children 
No proud father knocking at your door 
Yeah but every hungry woman 
Has been in your place before 
 
Yeah the doctor keep [or ""kept""] calling 
Woah found you'd fall-en 
[alternate lyrics: found you bawlin'] 
Yeah you backed him in the corner 
Oh you're doing what you want to 
 
You got fourteen lovely children 
No proud father knocking at your door 
Yeah but every hungry woman 
Has been in your place before 
 
You got fifteen lovely children 
No proud father knocking at your door 
Yeah but every hungry woman 
Has been in your place before 
 
Yeah the doctor keep [or ""kept""] calling 
Woah found you'd fall-en 
[alternate lyrics: found you bawlin'] 
Yeah you backed him in the corner 
Oh you're doing what you want to 
 
You got sixteen lovely children 
No proud father knocking at your door 
Yeah but every hungry woman 
Has been in your place before 
 
Oh yeah 
Sad eyed woman 
Ohhhh"
Allman Brothers Band,Good Time Feelin,/a/allman+brothers+band/good+time+feelin_20521256.html,"Well I've been around 
For a pretty good while 
I've been on the move 
Since I was just a little baby child 
Been with Ive been with out 
Never been no doubt 
When that good time feelin comes around 
 
Well I've got my temper, just like you 
A little fussin and fightin, well they aint nothing new 
But for a little while tonight everything gonna be all right 
When that good time feelin come around 
 
Well I can't get enough of that wonderful stuff 
Never felt so fine, hey now drivin me out of my mind 
Somebody said it can't be done... 
Were gonna mess around and have a little fun 
When that good time feelin comes around 
 
[Break] 
 
Well I can't get enough of that wonderful stuff 
Never felt so fine, hey now drivin me out of my mind 
Someone said it can't be done... 
Were gonna mess around and have a little fun 
When that good time feelin come around 
When that good time feelin come around 
When that good time feelin come around"
Allman Brothers Band,Leavin',/a/allman+brothers+band/leavin_20006526.html,"Mama stood cryin' at the back door 
Papa's lacin' on his leavin' shoes 
Little Joe's blowin' on the horn outdoors 
I've seen enough, I can't take no more 
And I'm leavin' 
 
Might go to Philadelphia, PA 
Might wind up in Boston, I just can't say 
Got my axe in one hand 
Got my Greyhound ticket in the other hand 
And I'm leavin' 
 
I tell you I'm leavin' 
Gonna play my blues 
Yes I'm leavin' 
Got nothing to lose 
Well, I'm dying to get the hell out of here 
Right away 
 
Mama stood cryin' at the back door 
Papa's lacin' on his leavin' shoes 
Little Joe's blowin' on the horn outdoors 
I've seen enough, I can't take no more 
And I'm leavin' 
 
I said I'm leavin' 
Gonna play my guitar 
I'm leavin' 
Don't care if I'm a big star 
I'm leavin' this old ghetto 
Right away, right away"
Allman Brothers Band,Let Me Ride,/a/allman+brothers+band/let+me+ride_20006699.html,"Well, now, times got hard 
And I didn't draw the card I needed 
So, I proceeded to bang it on down the line 
Hitchhike, turnpike 
And if you got room, won't you let me ride? 
Just as far as you're going 
And, Lord knowing, I'll be much obliged 
 
There was a light rain falling 
I started recalling how lonesome a man can be 
Feeling a chill when over the hill 
Came a brand new baby blue Cadillac 
Stop on a dime 
I threw my guitar in the back, and I climbed inside 
Big blue eyes said, ""Hey, boy, don't you want a ride?"" 
 
I said, ""To Birmingham, Alabama 
Or to Nashville, Tennessee will do just fine with me 
Don't you know what I mean? 
I'm coming from New Orleans 
Now, hey 
Mama, won't you let me ride?"" 
 
Well, now, black fur coat, diamond ring 
Shining like something I ain't ever seen 
My old guitar and a roadside bar 
Walked in the door looking like a movie queen 
There was a honky-tonk jukebox, hardwood floor 
She said, ""I ain't ever seen nothing like this before."" 
I said, ""That's all right, mama, won't you let me ride?"" 
 
On down to Birmingham, Alabama 
Or to Nashville, Tennessee will do fine with me 
Don't you know what I mean? 
I'm coming from New Orleans 
Now, hey 
Mama, won't you let me ride?"""
Allman Brothers Band,Mean Old World,/a/allman+brothers+band/mean+old+world_20006728.html,"This city mean old world, try livin' by yourself 
This city mean old world, try livin' by yourself 
Can't get the one you love, have to use somebody else 
 
I've got the blues, gonna pack my things and go 
I've got the blues, gonna pack my things and go 
Guess you don't love me, lovin' mister so and so 
 
Solo (Two times) 
 
Sometimes I wonder why can your love be so cold 
Sometimes I wonder why can your love be so cold 
I guess you don't love me, gonna pack my things and go 
 
Solo (to end)"
Allman Brothers Band,Mean Woman Blues,/a/allman+brothers+band/mean+woman+blues_20006742.html,"Well I love you baby, but you won't give me the time of day. 
Well I love you baby, but you won't give me the time of day. 
Treat me so bad, but I love you anyway. 
Early in the morning sun begins to rise, 
Early in the morning sun begins to rise, 
Call out your name, wring my hands and cry 
Got me runnin', don't know what to do, 
There won't be much of me when you get through. 
Down on the bottom, nothing left to lose, 
Lord I got 'em, mean woman blues. 
Well, I love you baby, but you don't even know my name. 
Well, I love you baby, but you don't even know my name. 
Don't care about me but love you just the same. 
Now, someday baby, take you by the hand, 
Yeah, someday baby, take you by the hand, 
You be my lovin' child and I'll be your lovin' man. 
Yeah, you got me runnin', don't know what to do, 
There won't be much of me when you get through. 
Down on the bottom, nothing left to lose, 
Lord I got 'em, mean woman blues. 
Got me runnin', don't know what to do, 
There won't be much of me when you get through. 
Down on the bottom, nothing left to lose, 
Lord I got 'em, mean woman blues."
Allman Brothers Band,Midnight Blues,/a/allman+brothers+band/midnight+blues_20006636.html,"Got the blues like midnight. 
Honey won't be long 'fore day. 
Got the blues like midnight. 
Honey won't be long 'fore day. 
Wish that tornado would blow my blues away. 
Lord, I can tell my bulldog 
when I hear him bark 
Lord, I can tell my baby 
when I hear her in the dark. 
Got the blues like midnight. 
Honey won't be long 'fore day. 
Got the blues like midnight. 
Honey won't be long 'fore day. 
Lord I wish a tornado would blow my blues away."
Allman Brothers Band,Morning Dew,/a/allman+brothers+band/morning+dew_20521253.html,"Walk me out in the morning dew, my heart 
Walk me out in the morning dew, my heart 
You know I can't walk you out in the morning dew, my heart 
Oh, I can't walk you out in the morning dew, my heart 
Thought I heard a young girl cry, yeah 
Thought I heard a young girl cry, yeah 
No, you didn't hear no young girl cry at all 
No, you didn't hear no young girl cry 
Thought I heard a young girl cry, yeah 
Thought I heard a young girl cry, yeah 
No, you didn't hear no young girl cry 
No, you didn't hear no young girl cry at all 
Now there is no morning dew 
Now there is no morning dew 
What they've been saying all these years has come true 
What they've been saying all these years has come true 
Got no morning dew, oh "
Allman Brothers Band,Mystery Woman,/a/allman+brothers+band/mystery+woman_20006527.html,"Well I don't know, if I dreamed it. 
I don't know, might be real. 
Lord, it's so strange, how one will find another, 
But I keep on searchin', cause I know you're out there, 
And all I gotta do is open my eyes and see her - the mystery woman. 
Cause I'm confused, but only sometimes. 
Patiently waiting, baby just for you. 
But I'll be leavin', babe, I won't go under. 
All I gotta do is open my eyes and see her - a mystery woman. 
 
If I have to chase her, all around the country. 
Well I'm bound to find her somewhere, and that's no lie. 
Ain't it strange, how one will find another, 
But I'll keep on searchin', cause I know you're out there, 
All I gotta do is open my eyes and see her - a mystery woman. 
All I gotta do, is open my eyes and see you - my mystery woman. 
Hey, yeah - my mystery woman."
Allman Brothers Band,Nancy,/a/allman+brothers+band/nancy_20521252.html,"Oh-oh 
 
Walking in the midnight rain 
Thought I heard a southbound train 
Call your name 
Nancy 
 
Walking in the rain all day 
Guess there wasn't nobody goin' my way 
They didn't stop at all 
But I will get back to you if I have to crawl 
 
Nancy I told you in my letter 
Things didn't appear to be no better at all 
And this ol' highway's a hell of a line 
Nancy I just spent my last dime to make this call 
Oh Nancy 
I'll get back to you if I have to crawl 
Oh yeah 
 
[solo] 
 
Oh yeah, mmmmm 
 
I left my home for a job in the city 
It's a crying shame 
It's a pity 
It ain't livin' at all 
Nobody knows my name 
They don't even give a thang about me t'all 
Nancy 
Baby I'm getting back to you if I have to crawl 
Ohh 
 
Nancy I told you in my letter 
Things didn't appear to be no better at all 
This ol' highway's a hell of a line 
Nancy I just spent my last dime to make this call 
Nancy 
Baby I'll get back to you if I have to crawl 
Oh yeah yeah oh oh 
Oh Nancy 
Oh Nancy"
Allman Brothers Band,Need Your Love So Bad,/a/allman+brothers+band/need+your+love+so+bad_20006627.html,"I need someone's hand to lead me through the night 
Need someone's arms, to love and squeeze me real tight. 
And when the lights are low, when it's time to go, 
I need your love so bad. 
I need some soft lips to hold so close to mine 
Need someone to stand up and tell me when I'm lyin 
When the lights are low, and when it's time to go, 
I need your love so bad. 
So give it up, and bring it on home to me. 
Oh you can write it on a paper so it can be read to me. 
Tell me you love me, stop drivin' me mad, 
Cause I need your love so bad. 
I needed some voice, to take me through the night, 
Don't you worry baby, I will not fuss and fight. 
Well listen to my plea, now bring it on home to me, 
Cause I need your love so bad. 
Well, I need your love soooo bad. 
Soooo bad. So baaad. Soooooo bad."
Allman Brothers Band,Never Knew How Much,/a/allman+brothers+band/never+knew+how+much_10007577.html,"By gregg allman 
(c) 1980, 1981, 1994 arista records, inc. 
 
Transcribed by sam carle 
 
Time and time again I've felt these wall's of plaster, 
Closing in, 
And more than once I've felt that lonely lonely feeling, 
Wondering why and where I've been, 
Just about the time, I think I can't hold on, 
You're always there to keep me hanging on and I say, 
 
I never knew how much a man needed a woman 
(no I never) 
I never knew how much a boy needed a girl 
(needed a girl) 
I never knew how much I needed you 
 
Day after day I join the rat race, 
Tryin' to make the most of it, 
I keep on falling down down the ladder, 
Still trying to stay on top of it, 
Just when I was sure, 
Nothing could get no better, 
Oh I realize, 
I still love you more than ever, 
 
[Chorus:] 
 
Today I watch the sun set on the freeway, 
Strangled on the poison air, 
But miles beyond, on the other end, 
I know, you'll always be waiting there, 
Girl you treat me, 
With your kindest hand, 
And in my heart, in my mind, 
And I'm so glad 
 
[Chorus:]"
Allman Brothers Band,No Money Down,/a/allman+brothers+band/no+money+down_20767010.html,"As I was motivating back towards town 
I seen a Cadillac sign, it said no money down 
So I eased on the brake, and I pulled up there in the drive 
I gunned up the motor and then I walked on inside 
The dealer came down and said man trade that Ford 
I can put you in a car that will eat up the road 
Now you just tell me what you want 
And then sign on this line 
I'll have it brought right to your house 
In about an hour's time 
 
I'm gonna get me a car 
And I'm gonna head on down the road 
Ain't gonna have to worry no more 
Bout that broke down raggity Ford 
 
Well mister I want a yellow convertible a four door deville 
Man I want a continnetial spare and some white chrome wheels 
And power steering and uh a power brakes 
And a powerful motor with a jet off take 
Some nice cool air condition and some nice warm heat 
And a big old feather bedroom pillow in the back seat 
I want a ship to shore radio a colour tv and a phone 
So I can talk to my honey while I'm riding alone 
 
I wanna get me a car yeah 
And head on down the road 
I don't have to worry no more 
Bout that broke down raggity Ford 
 
And also I want four carburetors and I want two straight exhaust 
I want a nuclear reactor and I don't care what it cost 
I want a railroad air horn I want a phycadellic strobe spot 
And I want a 15 year guarantee on everything that I got 
I want a two dollar deductible and I want a 20 dollar note 
I want a 150, 000 dollars liability and that's all she wrote 
 
I gonna get me a car 
And head on down the road 
I don't wanna have to worry no more 
Bout that broke down raggity Ford"
Allman Brothers Band,Old Friend,/a/allman+brothers+band/old+friend_20765343.html,"You know hard times, just an old friend, just an old friend to me 
I say hard times, just an old friend, just an old friend to me 
Tell me now old friend, oh when you gonna let me be? 
 
Can't you feel a cold wind, howlin' down, blowin' my song 
Can't you feel a cold wind, it's howlin' down, blowin' my song 
Well I ain't an old man, oh but you know my time ain't long 
 
Gonna be a hard rain - you can hear it in the distance, sounds so near 
Gonna be a hard rain - can't you hear it in the distance, sounds so near 
People when the rain comes, oh it's gonna wash us all away from here 
 
Mean old woman, people won't you tell me where can she be 
Mean old woman, oh people won't you tell me where can she be 
She's the only woman, oh that ever meant a damn to me 
 
You know hard times, just an old friend, just an old friend to me 
I say hard times, just an old friend, just an old friend to me 
Tell me now old friend, oh when you gonna let me be? 
Tell me now old friend, oh when you gonna let me be? 
Tell me now old friend, when you gonna let, this poor man be?"
Allman Brothers Band,Sail Away,/a/allman+brothers+band/sail+away_20006629.html,"Sunset colors, all across the bay. 
Finds me here alone at the end of one more day. 
Skipping stones across the water. 
Wonder why I ever thought you'd stay. 
 
Palm trees sway in the evening breeze. 
Sing a lullabye of sweet love to me. 
Sailboat, sail away into the amber sky. 
And I wonder why I ever thought you'd stay. 
 
Sail on, sail away. 
May all your dreams come true one day. 
Sail on, sail away. 
I wonder why I ever thought you'd stay. 
 
Sail on, sail away. 
May all your dreams come true one day. 
Sail on, sail away. 
I wonder why I ever thought you'd stay. 
I wonder why I ever thought you'd stay. 
 
Sail on, sail away. 
Sail on, sail away. 
Sail on, sail away. 
Sail on, sail away."
Allman Brothers Band,Sailin' 'cross The Devil's Sea,/a/allman+brothers+band/sailin+cross+the+devils+sea_20006483.html,"Lately I don't know where I went wrong, 
But the spell of that pretty young girl is far too strong, 
Between her fine perfume and angel face, 
My whole world became another place. 
The dark side of her intelligence was so strong, 
Soon there'll be no difference in right or wrong. 
Next thing I know I had a key that unlocked her door. 
I could not wait to hear the siren song, 
The beginning of the end of my happy home. 
Sailin', sailing 'cross the devil's sea, oooh, hooo, 
too blind in love, too blind to see. 
Heard them say the payback's double-fold, 
Just can't seem to remember who I bought and sold. 
I'll probably still be here when you come around next year, 
Trying to climb from this deep dark hole. 
I'll be damned if I just don't feel I'm growin' old. 
Sailing, sailing 'cross the devil's sea, ohhh, hooo, 
Too blind in love, too blind to see. 
Cause she was eviler than evil, slippery like a fox, 
set me up with pain and woe and, I swear it won't seem to stop. 
If I could just remove her hook from deep from within my soul, 
Swear I'll leave and not come back, just let me out that door. 
Sailin', sailing 'cross the devil's sea, ohhh, hooo, 
Too blind in love, too blind to see."
